,id,map,game_type,ban1,ban2,ban3,ban4,ban5,ban6,pick1,pick2,pick3,pick4,pick5,pick6,pick7,pick8,pick9,pick10,level1,level2,level3,level4,level5,level6,level7,level8,level9,level10
1597,1598,Braxis Holdout,HeroLeague,Azmodan,Sonya,Mal'Ganis,Kerrigan,Stukov,Kael'thas,Gul'dan,Whitemane,Diablo,Yrel,Falstad,Nazeebo,Jaina,Ana,Muradin,Tychus,20,9,19,20,19,20,19,12,20,15
1598,1599,Tomb of the Spider Queen,TeamLeague,Mal'Ganis,Azmodan,Cho,Diablo,Garrosh,Whitemane,Raynor,Nazeebo,Xul,Kael'thas,Alexstrasza,Johanna,Stukov,Anub'arak,Genji,Fenix,14,11,5,20,20,20,20,11,20,11
1599,1600,Alterac Pass,TeamLeague,Genji,Mal'Ganis,Mephisto,Garrosh,Whitemane,Maiev,Kel'Thuzad,Diablo,Raynor,Fenix,Yrel,Nova,Uther,Deckard,Kael'thas,Leoric,2,1,8,8,12,10,12,2,3,10
1600,1601,Towers of Doom,HeroLeague,Mephisto,Genji,Mal'Ganis,Li-Ming,Whitemane,Varian,Azmodan,Uther,Artanis,Kael'thas,Muradin,Zarya,Kerrigan,Arthas,Rehgar,Chromie,16,13,20,11,16,20,20,20,6,10
1601,1602,Volskaya Foundry,TeamLeague,Azmodan,Kael'thas,Diablo,Mephisto,Auriel,Thrall,Li-Ming,Stitches,Sylvanas,Gall,Cho,Jaina,Anub'arak,Ana,Falstad,Deckard,17,20,20,17,6,8,7,10,10,12
1602,1603,Tomb of the Spider Queen,HeroLeague,Diablo,Kerrigan,Genji,Mal'Ganis,Muradin,Whitemane,Ragnaros,Artanis,Nazeebo,Sylvanas,Brightwing,Stitches,Ana,Maiev,Johanna,Gul'dan,14,20,20,20,11,13,20,10,17,20
1603,1604,Braxis Holdout,UnrankedDraft,Mal'Ganis,Azmodan,Chromie,Samuro,Alexstrasza,Valla,Johanna,Greymane,Auriel,Malthael,Gul'dan,Ragnaros,Diablo,Zarya,Stukov,Zul'jin,20,18,15,8,8,13,7,8,15,20
1604,1605,Sky Temple,UnrankedDraft,Mal'Ganis,Azmodan,Ana,Whitemane,Kael'thas,Garrosh,Diablo,Greymane,Anub'arak,Deckard,Kerrigan,Gul'dan,D.Va,Genji,Blaze,Stukov,20,20,7,1,5,20,20,6,4,5
1605,1606,Tomb of the Spider Queen,HeroLeague,Mal'Ganis,Kerrigan,Johanna,Maiev,Li Li,Jaina,Zarya,Azmodan,Sonya,Tychus,Kael'thas,Rehgar,Diablo,Varian,Lucio,Greymane,7,20,20,16,18,11,6,20,18,5
1606,1607,Alterac Pass,HeroLeague,Kerrigan,Azmodan,Genji,Whitemane,Kel'Thuzad,Li-Ming,Stitches,Mal'Ganis,Zarya,Li Li,Jaina,Nazeebo,Alarak,Raynor,Dehaka,Malfurion,20,5,14,20,6,6,16,20,12,14
1607,1608,Dragon Shire,TeamLeague,Mal'Ganis,Azmodan,Diablo,Nazeebo,Alexstrasza,Johanna,E.T.C.,Kael'thas,Artanis,Kel'Thuzad,Falstad,Deckard,Zeratul,Illidan,Li Li,Tyrael,13,4,10,20,15,1,11,15,5,17
1608,1609,Cursed Hollow,HeroLeague,Mal'Ganis,Azmodan,Abathur,Chromie,Genji,Dehaka,Whitemane,Sgt. Hammer,Tychus,Li-Ming,Stitches,Blaze,Diablo,Kael'thas,E.T.C.,Kharazim,9,16,7,15,9,8,12,20,14,9
1609,1610,Hanamura Temple,UnrankedDraft,Genji,Diablo,Azmodan,Varian,Gall,Raynor,Mal'Ganis,Hanzo,Muradin,Auriel,Falstad,Malthael,Deckard,Lunara,Artanis,Junkrat,6,20,20,15,8,9,9,14,16,19
1610,1611,Infernal Shrines,UnrankedDraft,Genji,Kerrigan,Whitemane,Azmodan,Johanna,Tyrande,Fenix,Varian,Raynor,Arthas,Alexstrasza,Diablo,Deckard,Kael'thas,Mal'Ganis,Malthael,17,20,20,20,17,20,10,19,7,6
1611,1612,Alterac Pass,UnrankedDraft,,Cho,Mal'Ganis,Gall,Murky,Azmodan,Medivh,Blaze,Jaina,Nazeebo,Diablo,Deckard,Tracer,Tyrande,Artanis,Thrall,20,20,20,20,20,5,20,9,6,19
1612,1613,Towers of Doom,TeamLeague,Whitemane,Mal'Ganis,Azmodan,Diablo,Artanis,Dehaka,Deckard,Li Li,Cassia,Maiev,Muradin,Blaze,Zul'jin,Medivh,Chromie,E.T.C.,8,20,12,8,16,12,20,20,12,20
1613,1614,Towers of Doom,TeamLeague,Azmodan,,Mal'Ganis,Brightwing,Dehaka,Genji,Kerrigan,Diablo,Li Li,Cassia,Lucio,Junkrat,Garrosh,Kael'thas,Muradin,Varian,13,20,20,10,5,4,11,20,9,14
1614,1615,Dragon Shire,TeamLeague,Yrel,Diablo,Stukov,Mal'Ganis,Kael'thas,Jaina,Varian,Zul'jin,Lucio,Li Li,Genji,Medivh,Muradin,Tassadar,Zagara,Gazlowe,20,12,20,20,20,20,20,8,20,20
1615,1616,Sky Temple,TeamLeague,Azmodan,Mal'Ganis,Alexstrasza,Kael'thas,Johanna,Brightwing,Cassia,Thrall,Gul'dan,Jaina,Whitemane,Diablo,Blaze,Arthas,Varian,Lt. Morales,8,6,6,1,3,6,1,20,20,3
1616,1617,Battlefield of Eternity,TeamLeague,Azmodan,Mal'Ganis,Hanzo,Whitemane,Garrosh,Arthas,Greymane,Diablo,Valla,Varian,Alexstrasza,Tyrande,Deckard,Cassia,Johanna,Artanis,16,20,20,16,8,20,5,20,8,20
1617,1618,Cursed Hollow,TeamLeague,Mal'Ganis,Diablo,Azmodan,Junkrat,Tracer,Cho,Varian,Dehaka,Medivh,Kerrigan,Deckard,Brightwing,Xul,Falstad,Muradin,Kel'Thuzad,20,20,20,19,5,20,4,9,20,13
1618,1619,Cursed Hollow,TeamLeague,Abathur,Mal'Ganis,Maiev,Kerrigan,Kel'Thuzad,Diablo,Dehaka,Brightwing,Li-Ming,Garrosh,Sylvanas,Lunara,Stitches,Raynor,Malfurion,Thrall,20,20,20,4,8,19,17,9,19,20
1619,1620,Towers of Doom,TeamLeague,Azmodan,Mal'Ganis,Kel'Thuzad,Kerrigan,Chromie,Stukov,Deckard,Garrosh,Alarak,E.T.C.,Sgt. Hammer,Rehgar,Stitches,Dehaka,Fenix,Gul'dan,20,7,20,20,13,20,20,7,20,9
1620,1621,Cursed Hollow,TeamLeague,Genji,Mal'Ganis,Kerrigan,Diablo,Kael'thas,Whitemane,Garrosh,Valla,Jaina,Varian,Ana,Lt. Morales,Stitches,E.T.C.,Tracer,Abathur,20,8,11,19,12,20,5,7,20,20
1621,1622,Towers of Doom,TeamLeague,Whitemane,Cho,Dehaka,Mal'Ganis,Kael'thas,Abathur,Genji,Diablo,Brightwing,Sonya,Ana,Azmodan,Zarya,Tychus,Muradin,Falstad,20,20,18,6,20,16,17,20,20,18
1622,1623,Tomb of the Spider Queen,TeamLeague,Garrosh,Cho,Mal'Ganis,Diablo,Raynor,Whitemane,Kael'thas,Arthas,Genji,Ana,E.T.C.,Stukov,Jaina,Zul'jin,Sonya,Leoric,20,20,20,20,20,17,20,20,6,20
1623,1624,Sky Temple,TeamLeague,Kerrigan,Azmodan,Mal'Ganis,Garrosh,Muradin,Alexstrasza,Brightwing,Yrel,Diablo,Kel'Thuzad,Ragnaros,Li-Ming,Ana,Stitches,Zarya,Thrall,20,20,7,15,20,16,20,20,16,11
1624,1625,Braxis Holdout,TeamLeague,Mal'Ganis,Kerrigan,Deckard,Garrosh,Muradin,Fenix,Azmodan,Whitemane,Diablo,Mephisto,Genji,Maiev,Varian,Malfurion,Johanna,Ragnaros,9,15,11,7,18,8,9,20,6,20
1625,1626,Alterac Pass,TeamLeague,Whitemane,Garrosh,Mal'Ganis,Kerrigan,Muradin,Cho,Azmodan,Diablo,Alexstrasza,Gul'dan,Auriel,Sonya,Fenix,Anub'arak,D.Va,Greymane,11,20,14,16,20,6,6,13,20,20
1626,1627,Sky Temple,TeamLeague,Azmodan,Garrosh,Mal'Ganis,Genji,Deckard,Dehaka,Artanis,Kerrigan,Ana,Diablo,Li-Ming,Tyrael,D.Va,Brightwing,Varian,Xul,10,20,20,6,11,20,9,20,19,3
1627,1628,Braxis Holdout,TeamLeague,Garrosh,Genji,Mal'Ganis,Kerrigan,Gall,Kel'Thuzad,Diablo,Rexxar,Zul'jin,Ana,Mephisto,Muradin,Thrall,Raynor,Malthael,Lt. Morales,19,6,15,20,20,20,11,2,20,20
1628,1629,Sky Temple,TeamLeague,Dehaka,Mal'Ganis,Zul'jin,Kerrigan,Whitemane,Li Li,Varian,Jaina,Azmodan,Kael'thas,Diablo,Cassia,Rehgar,Nazeebo,Alexstrasza,Johanna,3,20,15,20,20,20,20,13,13,20
1629,1630,Alterac Pass,TeamLeague,Diablo,Azmodan,Mal'Ganis,Li Li,Garrosh,Whitemane,Kael'thas,Nazeebo,Dehaka,Ana,Raynor,Johanna,Lucio,Muradin,Alarak,Jaina,19,12,8,15,20,20,20,3,20,11
1630,1631,Hanamura Temple,UnrankedDraft,Mal'Ganis,The Lost Vikings,Azmodan,Probius,Tassadar,Whitemane,Maiev,Diablo,Raynor,Genji,Tychus,Blaze,Li Li,Deckard,Raynor,Varian,20,1,2,20,20,10,8,18,2,15
1631,1632,Sky Temple,TeamLeague,Azmodan,Genji,Dehaka,Diablo,Sonya,Zeratul,Mal'Ganis,Blaze,Jaina,Kael'thas,Deckard,Hanzo,Artanis,Nova,Cassia,Rehgar,6,5,20,20,19,11,6,17,14,20
1632,1633,Battlefield of Eternity,TeamLeague,Diablo,Mal'Ganis,Hanzo,Azmodan,Yrel,Valla,Zul'jin,Lunara,Artanis,Whitemane,Greymane,Kel'Thuzad,Muradin,Li-Ming,Stitches,Deckard,11,11,16,9,20,9,9,20,17,13
1633,1634,Volskaya Foundry,UnrankedDraft,Sgt. Hammer,Azmodan,Mal'Ganis,Blaze,Stukov,Varian,Cassia,Tyrande,Kael'thas,Muradin,Sylvanas,Thrall,Deckard,Ana,Mephisto,Arthas,13,4,20,6,20,13,11,8,5,20
1634,1635,Alterac Pass,UnrankedDraft,Whitemane,Mal'Ganis,,Kerrigan,Diablo,Artanis,Jaina,Deckard,Chromie,Tyrande,Azmodan,Arthas,Yrel,Stitches,Valla,Greymane,16,20,20,10,11,10,8,7,11,12
1635,1636,Tomb of the Spider Queen,TeamLeague,Diablo,Mal'Ganis,Muradin,Azmodan,Genji,Stitches,Sylvanas,Kael'thas,Whitemane,Tyrande,Raynor,Garrosh,Cassia,Gul'dan,Blaze,Kerrigan,9,8,5,20,4,15,10,5,1,4
1636,1637,Infernal Shrines,HeroLeague,Mal'Ganis,,Kael'thas,Azmodan,Artanis,Jaina,Deckard,Whitemane,Nazeebo,Leoric,Nova,Kel'Thuzad,Varian,Diablo,Greymane,Malthael,11,6,20,12,12,15,20,7,20,5
1637,1638,Alterac Pass,UnrankedDraft,Mal'Ganis,Diablo,Gul'dan,Genji,Dehaka,Kel'Thuzad,Nazeebo,Mephisto,Illidan,Kael'thas,Kerrigan,E.T.C.,Alexstrasza,Tyrande,Stitches,Cassia,8,2,20,3,19,15,7,5,7,11
1638,1639,Battlefield of Eternity,UnrankedDraft,Whitemane,Kael'thas,Azmodan,Mal'Ganis,Brightwing,Varian,Yrel,Artanis,Raynor,Valla,Chromie,Cassia,Li Li,Diablo,Kharazim,Muradin,3,20,13,20,14,11,13,20,8,15
1639,1640,Towers of Doom,HeroLeague,Azmodan,Diablo,Mal'Ganis,Brightwing,Whitemane,Johanna,Thrall,Tyrande,Kael'thas,Genji,Varian,Dehaka,Falstad,Nazeebo,Malfurion,Muradin,20,9,20,10,20,20,20,15,20,8
1640,1641,Volskaya Foundry,HeroLeague,Mal'Ganis,Whitemane,Azmodan,Varian,Alexstrasza,Anub'arak,Chromie,Kael'thas,Tassadar,Genji,Diablo,Arthas,Alarak,Nova,Lucio,Tyrande,14,20,7,10,20,6,16,13,20,20
1641,1642,Dragon Shire,HeroLeague,Azmodan,Kael'thas,Dehaka,Mal'Ganis,Whitemane,Nova,Nazeebo,Diablo,Li-Ming,Falstad,Arthas,Cassia,Zagara,Kharazim,Murky,Li Li,14,20,15,8,11,8,6,20,12,7
1642,1643,Tomb of the Spider Queen,HeroLeague,Nazeebo,Mal'Ganis,Mephisto,Kerrigan,Whitemane,Raynor,Falstad,Muradin,Rehgar,Diablo,Li-Ming,Jaina,Sylvanas,Stukov,Gul'dan,Yrel,20,12,8,20,6,20,5,20,9,14
1643,1644,Volskaya Foundry,UnrankedDraft,Mal'Ganis,Genji,Mephisto,Whitemane,Arthas,Tyrande,Gul'dan,Diablo,Blaze,Malthael,Raynor,Chromie,Junkrat,Garrosh,Ana,Kharazim,14,20,2,17,20,19,18,3,17,20
1644,1645,Alterac Pass,TeamLeague,Diablo,Azmodan,Genji,Whitemane,Hanzo,Garrosh,Mal'Ganis,Raynor,Deckard,Muradin,Tyrande,Dehaka,Johanna,Fenix,Kael'thas,Kel'Thuzad,6,8,7,20,9,14,16,11,20,7
1645,1646,Blackheart's Bay,UnrankedDraft,Azmodan,Garrosh,Varian,Diablo,Anub'arak,Auriel,Mal'Ganis,Gall,Cho,Medivh,Malthael,Mephisto,Lt. Morales,Tychus,Kharazim,Xul,3,9,8,20,10,1,5,20,13,3
1646,1647,Battlefield of Eternity,HeroLeague,Genji,Mal'Ganis,Artanis,Azmodan,Diablo,Thrall,Illidan,E.T.C.,Hanzo,Tassadar,Valla,Lucio,Sylvanas,Tyrande,Varian,Arthas,17,10,15,14,9,7,20,18,20,6
1647,1648,Towers of Doom,HeroLeague,Azmodan,Chromie,Diablo,Mal'Ganis,Kael'thas,Malthael,Uther,Muradin,Hanzo,Samuro,Johanna,Ana,Li-Ming,Kel'Thuzad,Fenix,Sonya,8,20,13,8,20,6,20,20,20,20
1648,1649,Cursed Hollow,TeamLeague,Azmodan,Dehaka,Kerrigan,Alexstrasza,Hanzo,Brightwing,Mal'Ganis,Artanis,Tychus,Garrosh,Li Li,Diablo,Rehgar,Raynor,Illidan,Cassia,6,19,13,15,18,11,20,18,10,11
1649,1650,Braxis Holdout,HeroLeague,Azmodan,Kael'thas,Diablo,Kerrigan,Sonya,Mal'Ganis,Whitemane,Zagara,Valla,Kel'Thuzad,Johanna,Garrosh,Brightwing,Cassia,Fenix,Gul'dan,8,14,20,8,14,10,20,20,20,20
1650,1651,Towers of Doom,TeamLeague,Kerrigan,Mal'Ganis,Kel'Thuzad,Azmodan,Whitemane,Brightwing,Diablo,Hanzo,Muradin,Abathur,Junkrat,Alarak,Alexstrasza,Li-Ming,Stukov,Zul'jin,20,11,18,11,14,20,10,20,9,9
1651,1652,Infernal Shrines,HeroLeague,Genji,Mal'Ganis,Zeratul,Garrosh,,Azmodan,Zarya,Hanzo,Varian,Gazlowe,Yrel,Lucio,Illidan,Raynor,Kharazim,Kael'thas,19,20,13,16,5,8,20,12,20,20
1652,1653,Dragon Shire,TeamLeague,Azmodan,Li Li,Falstad,Mal'Ganis,E.T.C.,Tychus,Brightwing,Varian,Li-Ming,Gall,Cho,Malfurion,Genji,Nazeebo,Tyrande,Artanis,9,11,7,6,11,4,9,15,14,19
1653,1654,Dragon Shire,HeroLeague,Mal'Ganis,Azmodan,Chromie,,Li Li,Diablo,Varian,Genji,Thrall,Jaina,E.T.C.,Ana,Xul,Brightwing,Raynor,Artanis,18,20,20,12,19,19,17,19,9,12
1654,1655,Volskaya Foundry,TeamLeague,Mal'Ganis,Azmodan,Genji,Sgt. Hammer,Kerrigan,Whitemane,Brightwing,Kael'thas,Diablo,Junkrat,Muradin,Zeratul,Nazeebo,Artanis,Raynor,Malfurion,20,20,6,19,18,6,2,16,10,20
1655,1656,Towers of Doom,TeamLeague,Azmodan,Stukov,Thrall,Mal'Ganis,Whitemane,Kael'thas,Diablo,Varian,Abathur,Kerrigan,Anub'arak,Li Li,Cassia,Kel'Thuzad,Rehgar,Li-Ming,20,20,14,20,9,20,20,20,20,20
1656,1657,Garden of Terror,UnrankedDraft,Abathur,Mal'Ganis,Diablo,Azmodan,Medivh,Garrosh,Sonya,Zagara,Mephisto,Tracer,Tassadar,Malfurion,Muradin,Tyrande,Tyrael,Illidan,20,20,6,20,20,20,20,5,18,4
1657,1658,Towers of Doom,TeamLeague,Mal'Ganis,Kael'thas,Azmodan,Chromie,Varian,Dehaka,Whitemane,Diablo,Ana,Garrosh,Junkrat,Maiev,Kel'Thuzad,Genji,Gazlowe,Xul,5,5,13,9,20,9,20,20,20,17
1658,1659,Dragon Shire,TeamLeague,Kerrigan,Genji,Mal'Ganis,Azmodan,Deckard,Jaina,Diablo,E.T.C.,Rehgar,Thrall,Mephisto,Li-Ming,Valla,Artanis,Ana,Varian,11,20,12,20,5,20,16,20,8,11
1659,1660,Cursed Hollow,TeamLeague,Mal'Ganis,Genji,Diablo,Maiev,Li-Ming,Garrosh,Hanzo,Jaina,Tyrande,Muradin,Whitemane,Dehaka,Johanna,Samuro,Abathur,Greymane,20,20,20,20,8,16,20,11,13,20
1660,1661,Braxis Holdout,TeamLeague,Genji,,Mal'Ganis,Garrosh,Medivh,Muradin,Junkrat,Kel'Thuzad,Tyrande,Alexstrasza,Tyrael,Alarak,Anub'arak,Greymane,Stitches,Varian,20,15,20,20,20,5,9,20,20,17
1661,1662,Cursed Hollow,TeamLeague,Azmodan,Hanzo,Mal'Ganis,Dehaka,Cho,Li Li,Blaze,Diablo,Genji,Sylvanas,Kharazim,Li-Ming,Sonya,Varian,Fenix,Alexstrasza,2,20,9,11,20,20,20,3,19,11
1662,1663,Towers of Doom,TeamLeague,Samuro,Kerrigan,Diablo,Azmodan,Fenix,Blaze,Mal'Ganis,Chromie,Brightwing,Thrall,Lucio,Varian,Stitches,Muradin,Li-Ming,Falstad,3,20,1,20,9,20,7,9,20,12
1663,1664,Battlefield of Eternity,UnrankedDraft,Diablo,Mal'Ganis,Yrel,Genji,Ana,Johanna,Garrosh,Valla,Kharazim,Li-Ming,Hanzo,Zeratul,Muradin,Tyrande,Artanis,Varian,6,20,19,14,7,17,10,11,19,20
1664,1665,Braxis Holdout,TeamLeague,Maiev,Azmodan,Genji,Mephisto,Whitemane,Alarak,Garrosh,Hanzo,Lucio,Gul'dan,Sonya,Greymane,Muradin,Lt. Morales,Raynor,Zeratul,4,20,20,20,20,15,20,14,20,20
1665,1666,Sky Temple,TeamLeague,Kerrigan,Mal'Ganis,Whitemane,Anub'arak,Tychus,Ana,Genji,Kael'thas,Illidan,Kharazim,Muradin,Gall,Cho,Thrall,Jaina,Lt. Morales,17,10,6,9,13,8,1,10,20,5
1666,1667,Towers of Doom,TeamLeague,Azmodan,Mal'Ganis,Garrosh,Diablo,Alarak,Cho,Falstad,Ana,Whitemane,Brightwing,E.T.C.,Muradin,Li-Ming,Samuro,Ragnaros,Murky,20,5,17,5,6,20,20,20,7,19
1667,1668,Garden of Terror,UnrankedDraft,Garrosh,Mephisto,Mal'Ganis,Azmodan,Rehgar,Brightwing,Blaze,Raynor,Diablo,Cassia,Thrall,Stukov,Kerrigan,Anub'arak,Deckard,Yrel,4,5,4,20,8,14,7,9,4,6
1668,1669,Towers of Doom,TeamLeague,Genji,Mal'Ganis,Diablo,Azmodan,Stukov,Varian,Mephisto,Whitemane,Falstad,Muradin,Greymane,Arthas,Johanna,Blaze,Deckard,Kael'thas,4,18,20,8,20,11,20,10,5,11
1669,1670,Infernal Shrines,TeamLeague,Diablo,Azmodan,Mal'Ganis,Kerrigan,E.T.C.,Alexstrasza,Genji,Dehaka,Kael'thas,Falstad,Zeratul,Whitemane,Varian,Johanna,Tyrande,Valla,9,11,20,13,16,7,20,10,15,3
1670,1671,Cursed Hollow,TeamLeague,Azmodan,Mal'Ganis,Genji,Diablo,Muradin,Garrosh,Deckard,Abathur,Jaina,Dehaka,Greymane,Varian,Arthas,E.T.C.,Zul'jin,Tyrande,20,20,13,15,20,10,11,20,9,18
1671,1672,Braxis Holdout,TeamLeague,Azmodan,Mal'Ganis,Genji,Kael'thas,Ragnaros,Hanzo,Whitemane,Stitches,Varian,Diablo,Artanis,Falstad,Alarak,Raynor,Junkrat,Lucio,1,20,20,20,6,14,20,18,6,10
1672,1673,Warhead Junction,UnrankedDraft,Genji,Samuro,Mal'Ganis,Abathur,Whitemane,E.T.C.,Zagara,Zeratul,Tyrande,Lunara,Diablo,Hanzo,Dehaka,Falstad,Brightwing,Muradin,20,20,20,20,15,20,1,20,16,20
1673,1674,Alterac Pass,UnrankedDraft,Mal'Ganis,Azmodan,Whitemane,Diablo,Garrosh,Mephisto,Genji,Varian,Li-Ming,Kael'thas,Alexstrasza,Kharazim,Kerrigan,Johanna,Dehaka,Arthas,12,13,10,15,20,16,7,12,11,16
1674,1675,Alterac Pass,TeamLeague,Garrosh,Kel'Thuzad,Diablo,Chromie,Johanna,,Mal'Ganis,Ana,Muradin,Azmodan,Kael'thas,Tychus,Artanis,Anub'arak,Tyrande,Li-Ming,5,20,12,11,20,10,12,7,20,20
1675,1676,Sky Temple,TeamLeague,Mal'Ganis,Whitemane,Abathur,Kerrigan,Brightwing,Garrosh,Diablo,Ana,Azmodan,Maiev,Sonya,Mephisto,Arthas,Deckard,Junkrat,Zul'jin,20,20,20,19,20,11,7,8,6,8
1676,1677,Towers of Doom,HeroLeague,Mal'Ganis,Azmodan,Genji,Zagara,Raynor,Whitemane,Varian,Chromie,Dehaka,Rehgar,Stitches,Diablo,Tychus,Zul'jin,Nazeebo,Ana,9,17,10,20,20,20,20,14,20,6
1677,1678,Towers of Doom,HeroLeague,Kerrigan,Mal'Ganis,Whitemane,Azmodan,Diablo,Garrosh,Ana,Genji,Li-Ming,Sonya,Alarak,Varian,Blaze,Stitches,Lunara,Brightwing,20,14,15,20,20,11,18,20,20,20
1678,1679,Hanamura Temple,UnrankedDraft,Mal'Ganis,Zagara,Tyrande,Diablo,Muradin,Mephisto,Falstad,Auriel,Junkrat,Brightwing,Murky,Garrosh,Artanis,Sylvanas,E.T.C.,Kael'thas,20,20,12,20,20,5,20,20,2,20
1679,1680,Dragon Shire,HeroLeague,Kerrigan,Diablo,Mal'Ganis,Azmodan,Varian,Stukov,E.T.C.,Johanna,Raynor,Li Li,Yrel,Malthael,Whitemane,Kael'thas,Jaina,Greymane,20,20,13,20,5,17,6,20,6,20
1680,1681,Braxis Holdout,TeamLeague,Garrosh,Kael'thas,Mal'Ganis,Varian,Whitemane,Cassia,Azmodan,Artanis,Li Li,Diablo,Malthael,Valla,Muradin,Thrall,Lt. Morales,Mephisto,13,20,20,11,5,20,20,20,9,6
1681,1682,Battlefield of Eternity,TeamLeague,Kael'thas,Sylvanas,Jaina,Azmodan,Kerrigan,Whitemane,Mal'Ganis,Nazeebo,Hanzo,Brightwing,Varian,Dehaka,Li Li,Fenix,Chromie,E.T.C.,5,20,20,2,14,15,10,7,20,10
1682,1683,Towers of Doom,TeamLeague,Mal'Ganis,Genji,Diablo,Muradin,Whitemane,Ana,Azmodan,Dehaka,Thrall,Valla,E.T.C.,Malfurion,Stitches,Malthael,Rehgar,Kel'Thuzad,20,20,14,20,3,20,20,20,20,20
1683,1684,Battlefield of Eternity,TeamLeague,Mal'Ganis,Hanzo,Kerrigan,Greymane,Whitemane,Kael'thas,Valla,Varian,Li Li,Sonya,Diablo,Cassia,Artanis,Jaina,Tyrande,Chromie,14,20,20,6,20,20,20,20,10,20
1684,1685,Volskaya Foundry,HeroLeague,Dehaka,Muradin,Azmodan,Mal'Ganis,Whitemane,Diablo,Nazeebo,Ana,Kael'thas,Garrosh,Blaze,Tychus,Genji,Malfurion,Hanzo,Arthas,12,20,20,11,18,13,12,18,7,18
1685,1686,Blackheart's Bay,UnrankedDraft,Xul,Diablo,Dehaka,Mephisto,Muradin,Deckard,Azmodan,Samuro,Mal'Ganis,Whitemane,Falstad,Valeera,Jaina,Cassia,Varian,Rehgar,20,11,6,8,20,20,20,9,15,18
1686,1687,Alterac Pass,TeamLeague,Azmodan,Diablo,Dehaka,Mal'Ganis,Whitemane,Genji,Varian,Stukov,Yrel,Kael'thas,Abathur,Anub'arak,Nazeebo,Kerrigan,Cassia,Maiev,13,20,20,20,20,20,11,10,8,7
1687,1688,Tomb of the Spider Queen,HeroLeague,Mal'Ganis,Azmodan,Kerrigan,Whitemane,Tyrande,Zul'jin,Raynor,Nazeebo,Diablo,Kael'thas,Sonya,Jaina,Li Li,Lucio,Johanna,Anub'arak,11,20,18,20,20,20,6,20,6,19
1688,1689,Dragon Shire,HeroLeague,Kerrigan,Mal'Ganis,Azmodan,Diablo,Whitemane,Mephisto,Li-Ming,Ana,Falstad,Stitches,Lunara,Samuro,Anub'arak,Deckard,Artanis,Alarak,13,20,18,19,20,5,20,15,20,20
1689,1690,Volskaya Foundry,HeroLeague,Mal'Ganis,Genji,Kerrigan,Garrosh,Whitemane,Diablo,Muradin,Nazeebo,Azmodan,Kael'thas,Artanis,Greymane,E.T.C.,Zagara,Deckard,Lucio,9,20,8,18,19,20,12,20,8,7
1690,1691,Volskaya Foundry,TeamLeague,Azmodan,Maiev,Genji,Mal'Ganis,Zeratul,Cho,Kerrigan,Garrosh,Deckard,Blaze,Abathur,Sylvanas,Anub'arak,Li-Ming,Ana,Valla,20,4,20,3,20,8,5,20,6,18
1691,1692,Sky Temple,TeamLeague,Azmodan,Genji,Hanzo,Alarak,Varian,Diablo,Mal'Ganis,Dehaka,Kael'thas,Abathur,Kerrigan,Kharazim,Fenix,Li Li,Anub'arak,Sonya,4,11,20,19,20,17,20,20,20,20
1692,1693,Tomb of the Spider Queen,UnrankedDraft,,Kael'thas,Li-Ming,E.T.C.,Deckard,Blaze,Varian,Yrel,Stitches,Mal'Ganis,Xul,Whitemane,Maiev,Gul'dan,Ana,Jaina,10,4,1,6,20,4,20,5,7,10
1693,1694,Tomb of the Spider Queen,TeamLeague,Genji,Azmodan,Muradin,Mal'Ganis,Maiev,Whitemane,Kerrigan,Xul,Gul'dan,Kael'thas,Tyrande,Diablo,Cassia,Blaze,Arthas,Malfurion,8,11,20,20,10,20,18,9,3,13
1694,1695,Volskaya Foundry,TeamLeague,Diablo,Mal'Ganis,Zagara,Garrosh,Alarak,Ana,Genji,Varian,Fenix,Alexstrasza,Stitches,Tassadar,Deckard,Kel'Thuzad,Zarya,Sgt. Hammer,18,20,20,13,20,15,5,3,20,20
1695,1696,Cursed Hollow,TeamLeague,Mal'Ganis,Genji,Whitemane,Azmodan,Ana,Tyrande,Diablo,Muradin,Hanzo,Zul'jin,Li-Ming,Brightwing,Yrel,Greymane,Kharazim,Valla,20,12,20,20,20,6,20,16,16,6
1696,1697,Alterac Pass,HeroLeague,Garrosh,The Lost Vikings,Dehaka,Azmodan,Malfurion,Genji,Abathur,Thrall,Hanzo,Illidan,Muradin,E.T.C.,Uther,Lt. Morales,Jaina,Raynor,20,11,20,20,7,20,13,20,20,20
1697,1698,Infernal Shrines,UnrankedDraft,Dehaka,Mephisto,Azmodan,Whitemane,Alexstrasza,Deckard,Mal'Ganis,Diablo,Thrall,Fenix,Johanna,Lt. Morales,Kael'thas,Chromie,Ana,Murky,4,2,1,20,6,3,4,10,13,8
1698,1699,Braxis Holdout,TeamLeague,Mal'Ganis,Kerrigan,Azmodan,Diablo,Malthael,Auriel,Kel'Thuzad,Yrel,Gul'dan,Stukov,Arthas,Malfurion,Johanna,Blaze,Kael'thas,Junkrat,9,9,14,20,13,14,20,2,3,20
1699,1700,Braxis Holdout,TeamLeague,Azmodan,Kerrigan,Genji,Cassia,Junkrat,Gul'dan,Mal'Ganis,Garrosh,Tyrande,Stukov,Kael'thas,Raynor,Jaina,Medivh,Leoric,Zagara,4,20,11,18,20,20,20,20,17,20
